order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
ITEM00000199,ORD0000067,PROD00028,4,442.91,15,1505.89
ITEM00000200,ORD0000067,PROD00120,4,705.91,20,2258.91
ITEM00000201,ORD0000068,PROD00003,3,515.63,20,1237.51
ITEM00000202,ORD0000068,PROD00039,2,527.08,0,1054.16
ITEM00000203,ORD0000069,PROD00051,4,174.69,20,559.01
ITEM00000204,ORD0000069,PROD00041,2,399.39,5,758.84
ITEM00000205,ORD0000069,PROD00017,1,215.88,5,205.09
ITEM00000206,ORD0000069,PROD00084,2,611.64,5,1162.12
ITEM00000207,ORD0000069,PROD00027,1,491.16,0,491.16
ITEM00000208,ORD0000070,PROD00115,2,500.29,0,1000.58
ITEM00000209,ORD0000070,PROD00035,4,717.03,5,2724.71
ITEM00000210,ORD0000070,PROD00061,1,213.11,20,170.49
ITEM00000211,ORD0000070,PROD00076,3,444.05,0,1332.15
ITEM00000212,ORD0000071,PROD00051,4,174.69,0,698.76
ITEM00000213,ORD0000071,PROD00048,2,661.7,0,1323.4
ITEM00000214,ORD0000071,PROD00040,3,808.97,10,2184.22
ITEM00000215,ORD0000072,PROD00130,2,161.89,15,275.21
ITEM00000216,ORD0000072,PROD00026,4,72.25,0,289.0
ITEM00000217,ORD0000073,PROD00096,1,212.37,0,212.37
ITEM00000218,ORD0000073,PROD00060,1,721.51,0,721.51
ITEM00000219,ORD0000073,PROD00049,2,703.27,0,1406.54
ITEM00000220,ORD0000073,PROD00096,2,212.37,5,403.5
ITEM00000221,ORD0000074,PROD00090,2,102.93,0,205.86
ITEM00000222,ORD0000074,PROD00095,3,300.24,0,900.72
ITEM00000223,ORD0000074,PROD00012,2,707.95,0,1415.9
ITEM00000224,ORD0000074,PROD00010,2,297.36,20,475.78
ITEM00000225,ORD0000074,PROD00003,3,515.63,5,1469.55
ITEM00000226,ORD0000075,PROD00127,4,478.61,0,1914.44
ITEM00000227,ORD0000076,PROD00024,2,238.17,5,452.52
ITEM00000228,ORD0000076,PROD00070,4,592.16,0,2368.64
ITEM00000229,ORD0000077,PROD00092,4,480.65,5,1826.47
ITEM00000230,ORD0000077,PROD00005,3,501.05,15,1277.68
ITEM00000231,ORD0000077,PROD00051,4,174.69,15,593.95
ITEM00000232,ORD0000077,PROD00104,2,176.35,0,352.7
ITEM00000233,ORD0000077,PROD00112,2,317.53,5,603.31
ITEM00000234,ORD0000078,PROD00042,2,31.38,0,62.76
ITEM00000235,ORD0000078,PROD00014,2,92.02,15,156.43
ITEM00000236,ORD0000078,PROD00102,1,180.72,10,162.65
ITEM00000237,ORD0000078,PROD00095,2,300.24,0,600.48
ITEM00000238,ORD0000079,PROD00099,4,313.86,20,1004.35
ITEM00000239,ORD0000080,PROD00014,4,92.02,0,368.08
ITEM00000240,ORD0000080,PROD00042,2,31.38,10,56.48
ITEM00000241,ORD0000080,PROD00104,2,176.35,20,282.16
ITEM00000242,ORD0000081,PROD00041,4,399.39,0,1597.56
ITEM00000243,ORD0000081,PROD00032,2,444.04,0,888.08
ITEM00000244,ORD0000081,PROD00050,1,210.35,10,189.31
ITEM00000245,ORD0000081,PROD00010,3,297.36,0,892.08
ITEM00000246,ORD0000081,PROD00100,4,339.5,10,1222.2
ITEM00000247,ORD0000082,PROD00109,4,405.98,15,1380.33
ITEM00000248,ORD0000082,PROD00095,4,300.24,10,1080.86
ITEM00000249,ORD0000083,PROD00120,2,705.91,5,1341.23
ITEM00000250,ORD0000083,PROD00118,2,749.49,20,1199.18
ITEM00000251,ORD0000083,PROD00122,4,506.96,0,2027.84
ITEM00000252,ORD0000083,PROD00018,2,204.67,0,409.34
ITEM00000253,ORD0000084,PROD00011,1,12.18,15,10.35
ITEM00000254,ORD0000084,PROD00034,1,508.64,15,432.34
ITEM00000255,ORD0000084,PROD00081,1,646.71,0,646.71
ITEM00000256,ORD0000084,PROD00130,4,161.89,15,550.43
ITEM00000257,ORD0000084,PROD00035,1,717.03,20,573.62
ITEM00000258,ORD0000085,PROD00074,2,170.67,15,290.14
ITEM00000259,ORD0000085,PROD00057,1,673.56,20,538.85
ITEM00000260,ORD0000085,PROD00090,3,102.93,0,308.79
ITEM00000261,ORD0000085,PROD00083,3,279.13,20,669.91
ITEM00000262,ORD0000086,PROD00068,2,741.36,0,1482.72
ITEM00000263,ORD0000086,PROD00096,1,212.37,0,212.37
ITEM00000264,ORD0000087,PROD00097,2,813.81,20,1302.1
ITEM00000265,ORD0000087,PROD00068,1,741.36,20,593.09
ITEM00000266,ORD0000087,PROD00013,3,384.86,20,923.66
ITEM00000267,ORD0000088,PROD00065,4,43.7,15,148.58
ITEM00000268,ORD0000089,PROD00093,3,569.08,20,1365.79
ITEM00000269,ORD0000089,PROD00021,4,754.33,0,3017.32
ITEM00000270,ORD0000090,PROD00065,3,43.7,15,111.44
ITEM00000271,ORD0000090,PROD00081,1,646.71,15,549.7
ITEM00000272,ORD0000090,PROD00009,2,335.59,0,671.18
ITEM00000273,ORD0000090,PROD00075,4,740.14,5,2812.53
ITEM00000274,ORD0000090,PROD00132,3,465.54,0,1396.62
ITEM00000275,ORD0000091,PROD00001,3,505.51,0,1516.53
ITEM00000276,ORD0000092,PROD00078,2,243.26,0,486.52
ITEM00000277,ORD0000092,PROD00094,4,422.89,0,1691.56
ITEM00000278,ORD0000092,PROD00035,1,717.03,20,573.62
ITEM00000279,ORD0000092,PROD00063,2,361.75,5,687.32
ITEM00000280,ORD0000093,PROD00003,1,515.63,15,438.29
ITEM00000281,ORD0000093,PROD00090,4,102.93,10,370.55
ITEM00000282,ORD0000093,PROD00127,2,478.61,0,957.22
ITEM00000283,ORD0000094,PROD00061,2,213.11,0,426.22
ITEM00000284,ORD0000094,PROD00027,1,491.16,10,442.04
ITEM00000285,ORD0000095,PROD00130,4,161.89,20,518.05
ITEM00000286,ORD0000095,PROD00045,3,436.8,0,1310.4
ITEM00000287,ORD0000096,PROD00002,4,264.6,20,846.72
ITEM00000288,ORD0000096,PROD00112,4,317.53,0,1270.12
ITEM00000289,ORD0000096,PROD00116,2,429.24,0,858.48
ITEM00000290,ORD0000096,PROD00027,3,491.16,0,1473.48
ITEM00000291,ORD0000096,PROD00010,1,297.36,0,297.36
ITEM00000292,ORD0000097,PROD00112,3,317.53,0,952.59
ITEM00000293,ORD0000097,PROD00056,1,429.06,10,386.15
ITEM00000294,ORD0000097,PROD00004,2,571.38,0,1142.76
ITEM00000295,ORD0000097,PROD00061,2,213.11,0,426.22
ITEM00000296,ORD0000097,PROD00084,2,611.64,5,1162.12
ITEM00000297,ORD0000098,PROD00121,4,64.54,20,206.53
ITEM00000298,ORD0000098,PROD00002,1,264.6,5,251.37
ITEM00000299,ORD0000098,PROD00060,3,721.51,20,1731.62
ITEM00000300,ORD0000098,PROD00055,4,688.52,10,2478.67
ITEM00000301,ORD0000098,PROD00020,2,537.46,0,1074.92
ITEM00000302,ORD0000099,PROD00089,2,69.69,15,118.47
ITEM00000303,ORD0000099,PROD00008,1,333.4,0,333.4
ITEM00000304,ORD0000100,PROD00017,3,215.88,0,647.64
ITEM00000305,ORD0000101,PROD00053,2,283.39,0,566.78
ITEM00000306,ORD0000101,PROD00009,1,335.59,20,268.47
ITEM00000307,ORD0000102,PROD00026,2,72.25,0,144.5
ITEM00000308,ORD0000102,PROD00082,3,36.1,5,102.89
