order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
ITEM00001060,ORD0000354,PROD00118,1,749.49,0,749.49
ITEM00001061,ORD0000355,PROD00009,4,335.59,0,1342.36
ITEM00001062,ORD0000356,PROD00128,4,304.82,10,1097.35
ITEM00001063,ORD0000357,PROD00029,3,479.65,5,1367.0
ITEM00001064,ORD0000358,PROD00088,4,143.73,0,574.92
ITEM00001065,ORD0000358,PROD00120,3,705.91,10,1905.96
ITEM00001066,ORD0000359,PROD00019,2,288.28,0,576.56
ITEM00001067,ORD0000359,PROD00115,3,500.29,0,1500.87
ITEM00001068,ORD0000359,PROD00044,4,56.72,0,226.88
ITEM00001069,ORD0000360,PROD00016,1,385.89,0,385.89
ITEM00001070,ORD0000360,PROD00013,1,384.86,0,384.86
ITEM00001071,ORD0000361,PROD00064,4,486.63,10,1751.87
ITEM00001072,ORD0000361,PROD00118,1,749.49,5,712.02
ITEM00001073,ORD0000361,PROD00048,1,661.7,0,661.7
ITEM00001074,ORD0000362,PROD00081,1,646.71,15,549.7
ITEM00001075,ORD0000363,PROD00008,1,333.4,10,300.06
ITEM00001076,ORD0000363,PROD00119,4,379.84,0,1519.36
ITEM00001077,ORD0000363,PROD00081,1,646.71,5,614.37
ITEM00001078,ORD0000363,PROD00047,1,370.66,15,315.06
ITEM00001079,ORD0000363,PROD00084,4,611.64,20,1957.25
ITEM00001080,ORD0000364,PROD00113,3,306.91,20,736.58
ITEM00001081,ORD0000364,PROD00050,3,210.35,0,631.05
ITEM00001082,ORD0000364,PROD00034,3,508.64,0,1525.92
ITEM00001083,ORD0000364,PROD00122,4,506.96,5,1926.45
ITEM00001084,ORD0000365,PROD00080,1,435.36,15,370.06
ITEM00001085,ORD0000365,PROD00085,2,51.69,10,93.04
ITEM00001086,ORD0000365,PROD00115,3,500.29,0,1500.87
ITEM00001087,ORD0000365,PROD00052,1,376.62,10,338.96
ITEM00001088,ORD0000365,PROD00010,3,297.36,10,802.87
ITEM00001089,ORD0000366,PROD00125,4,118.02,10,424.87
ITEM00001090,ORD0000366,PROD00100,3,339.5,0,1018.5
ITEM00001091,ORD0000366,PROD00068,3,741.36,0,2224.08
ITEM00001092,ORD0000366,PROD00055,3,688.52,20,1652.45
ITEM00001093,ORD0000367,PROD00011,3,12.18,10,32.89
ITEM00001094,ORD0000367,PROD00079,1,209.5,0,209.5
ITEM00001095,ORD0000367,PROD00037,2,244.79,0,489.58
ITEM00001096,ORD0000367,PROD00047,4,370.66,20,1186.11
ITEM00001097,ORD0000367,PROD00037,3,244.79,10,660.93
ITEM00001098,ORD0000368,PROD00054,3,218.97,20,525.53
ITEM00001099,ORD0000368,PROD00076,4,444.05,0,1776.2
ITEM00001100,ORD0000368,PROD00060,1,721.51,20,577.21
ITEM00001101,ORD0000369,PROD00062,1,648.8,0,648.8
ITEM00001102,ORD0000369,PROD00129,2,357.17,0,714.34
ITEM00001103,ORD0000370,PROD00016,4,385.89,15,1312.03
ITEM00001104,ORD0000370,PROD00118,3,749.49,0,2248.47
ITEM00001105,ORD0000370,PROD00016,4,385.89,15,1312.03
ITEM00001106,ORD0000371,PROD00063,4,361.75,0,1447.0
ITEM00001107,ORD0000371,PROD00029,4,479.65,0,1918.6
ITEM00001108,ORD0000371,PROD00032,4,444.04,0,1776.16
ITEM00001109,ORD0000372,PROD00030,4,572.01,0,2288.04
ITEM00001110,ORD0000373,PROD00038,4,594.86,0,2379.44
ITEM00001111,ORD0000373,PROD00091,3,405.6,0,1216.8
ITEM00001112,ORD0000373,PROD00008,1,333.4,0,333.4
ITEM00001113,ORD0000373,PROD00008,2,333.4,0,666.8
ITEM00001114,ORD0000373,PROD00081,2,646.71,20,1034.74
ITEM00001115,ORD0000374,PROD00072,4,109.76,5,417.09
ITEM00001116,ORD0000374,PROD00087,2,407.15,10,732.87
ITEM00001117,ORD0000374,PROD00092,1,480.65,5,456.62
ITEM00001118,ORD0000375,PROD00080,4,435.36,0,1741.44
ITEM00001119,ORD0000375,PROD00108,1,429.09,5,407.64
ITEM00001120,ORD0000375,PROD00025,1,347.65,20,278.12
ITEM00001121,ORD0000376,PROD00030,4,572.01,5,2173.64
ITEM00001122,ORD0000376,PROD00103,3,164.74,0,494.22
ITEM00001123,ORD0000376,PROD00118,2,749.49,0,1498.98
ITEM00001124,ORD0000377,PROD00084,3,611.64,0,1834.92
ITEM00001125,ORD0000377,PROD00065,2,43.7,20,69.92
ITEM00001126,ORD0000377,PROD00010,4,297.36,0,1189.44
ITEM00001127,ORD0000378,PROD00132,2,465.54,15,791.42
ITEM00001128,ORD0000378,PROD00041,2,399.39,15,678.96
ITEM00001129,ORD0000378,PROD00086,3,706.05,20,1694.52
ITEM00001130,ORD0000379,PROD00050,3,210.35,0,631.05
ITEM00001131,ORD0000379,PROD00028,4,442.91,0,1771.64
ITEM00001132,ORD0000380,PROD00129,3,357.17,10,964.36
ITEM00001133,ORD0000380,PROD00117,2,635.18,10,1143.32
